Event ID	Event Name	Website	Start-End Date
415834	World Congress on Surgery	https://world.surgeryconferences.com	21 - 22 Oct 2019
426483	ISO 27001 Lead Auditor Training in Nagoya Japan	https://unichrone.com/jp/courses/it-security-governance/pecb-iso-27001-lead-auditor-certification-training/nagoya	21 - 25 Oct 2019
430540	The UK Onshore Gas & Oil Summit: Pathway for a Sustainable Future	https://chameleonevents.co.uk/events/the-uk-onshore-gas-oil-summit-pathway-for-a-sustainable-future/	21 - 22 Oct 2019
433802	PV (Pharmacovigilance) Audit Strategy Planning - A Practical Approach to Design and Implementation	https://www.complianceonline.com/pharmacovigilance-pv-audit-gvp-sdea-sop-seminar-training-80304SEM-prdsm?channel=10times	21 - 22 Oct 2019
410902	INFLOW Global Summit & Awards	http://inflowsummits.com/upcoming-events/inflow-global-summit-awards19/	21 - 24 Oct 2019
375592	ACM International Conference on Multimedia	http://en.meet-in-nice.com/agenda/event/7369-acm-multimedia-2019	21 - 25 Oct 2019
115467	International Renewable Energy Congress	https://irec-conference.com/	24 - 26 Mar 2020
126546	ACTE BATM Brussels Education Forum	https://www.acte.org/ACTE/Events/ACTE/Events/Event_Display.aspx?EventKey=EF20XBRU1	6 - 6 Feb 2020
410636	Minority Business Expo and Conference	https://minoritybusinessexpova.com/	21 - 21 Oct 2019
426404	ISO 27001 Lead Auditor Training in Beijing China	https://unichrone.com/cn/courses/it-security-governance/pecb-iso-27001-lead-auditor-certification-training/beijing	21 - 25 Oct 2019
427920	Dusseldorf Education Forum	https://www.acte.org/ACTE/Events/ACTE/Events/Event_Display.aspx?EventKey=EF20XDUS1	16 - 16 Jan 2020
24439	Wooden House Exhibition	http://www.zagoroddom.com/ru-RU	16 - 19 Apr 2020
428291	Tanzania Medical Students Association General Assembly and International Scientific Conference	http://tamsa.or.tz	21 - 25 Oct 2019
394869	California Copyright Conference	https://theccc.org/	11 - 11 Feb 2020
441104	International Symposium of Infection and Pulmonary Vascular Diseases	https://pvrinstitute.org/en/professionals/events/2019/10/21/1st-international-symposium-of-infection-and-pulmonary-vascular-diseases-21-22-october-2019-awsan-egypt/	21 - 22 Oct 2019
162644	International Forum on Architecture and Construction in Wood	https://egurtek.bilbaoexhibitioncentre.com/	14 - 15 Oct 2020
60911	NMRCGA Summit	http://nmrcga.org/conference/	22 - 24 Oct 2019
379539	Responsible Business	https://www.chathamhouse.org/conferences/responsible-business-2020	27 - 27 Feb 2020
424957	Global Food Safety & Nutrition Summit	https://sharonatinternational.com/events/	21 - 21 May 2020
388814	DX Utility Summit	https://connectedworldsummit.net/utilities.html	22 - 23 Oct 2019
109882	Automotive Logistics Mexico conference	https://www.automotivelogistics.media/automotive-logistics-mexico	25 - 27 Feb 2020
350310	SICBA Home & Garden Show	https://www.sicba.org/home-garden-show	27 - 29 Mar 2020
338409	Chiseldon Wedding Show	https://www.whitewed.directory/wedding-events/wedding-fairs-and-shows/chiseldon-house,-nr-marlborough-jan20-wedding-show/	5 - 5 Jan 2020
245630	DevConf	https://devconf.pl/	24 - 25 Sep 2020
388817	DX Insurance Summit	https://connectedworldsummit.net/insurance.html	22 - 23 Oct 2019
392540	BATIMATEC Expo	http://www.batimatecexpo.com/page.php?id=160	19 - 23 Apr 2020
220294	London Law Expo	https://londonlawexpo.com/	12 - 12 Oct 2021
415203	Gathering the Threads of a Learning Story	http://www.sanguineconsulting.com/workshops/learningstory19skorea/	22 - 23 Oct 2019
425830	Marketing Insights Summit	https://www.thevisioncouncil.org/members/2019-marketing-insights-summit	22 - 23 Oct 2019
323337	Syracuse Wedding Bridal Show	http://www.syracusewedding.com/wedding-shop/sw-fall-bridal-show.htm	19 - 19 Apr 2020
69883	Bologna The Bride Yes	https://circuitosisposa.it/calendario/	11 - 12 Jan 2020
249528	Law fair	https://warwick.ac.uk/services/careers/events/	22 - 22 Oct 2019
291732	Israel Mobile Summit	https://www.israelmobilesummit.com/	10 - 10 Jun 2020
388813	DX Money Summit	https://connectedworldsummit.net/money.html	22 - 23 Oct 2019
122366	Mobile Money & Financial Inclusion Summit	http://www.magentaglobalevents.com/mobile-money-financial-inclusion-summit/Home	18 - 19 Feb 2020
6246	Homebuilding & Renovating Show-London	https://london.homebuildingshow.co.uk	25 - 27 Sep 2020
423077	Woodflow Logistix	https://woodflowlogistix.events/	22 - 23 Oct 2019
151840	Myanmar Build & Decor	http://www.myanmarbuilddecor.com/	1 - 3 Oct 2020
435381	International Family Shopping Exhibition	http://www.globalexhibitionsoman.com/mainpage/event/international-family-shopping-exhibition/	22 - 31 Oct 2019
251972	Hirelive Sacramento Job Fair	https://www.hirelive.com/fair/1715/CA/sacramento/December/5/2019	5 - 5 Dec 2019
66861	Aero Expo Peru	http://www.aeroexpoperu.com/	15 - 17 Nov 2019
380873	Nagalro Conference	http://www.nagalro.com/training-and-conferences/conferences.aspx	9 - 9 Mar 2020
107234	Del Mar Antique Show & Sale	https://calendarshows.com/index.cfm/future-events/	15 - 15 Nov 2019
386315	International conference on Economics, Business and Social Sciences	https://www.icisdsmt.com/UAE/35th-icebss/2019	7 - 7 Dec 2019
416517	Spectro Expo	http://www.spectroexpo.com	30 Sep - 2 Oct 2020
352877	Leicester Jobs Fair	https://www.thejobfairs.co.uk/job-fairs	21 - 21 Nov 2019
107159	Sandringham Craft Food & Gift Fair	https://www.livingheritagecraftshows.com/2019-shows/sandringham-christmas-crafts-food-and-gifts/	15 - 17 Nov 2019
244333	Lite Conference	https://www.liteconf.com/#event-location	14 - 15 Jul 2020
437721	International Conference on Economics and Business Management	http://iastem.org/Conference2020/Australia/5/ICEBM/	8 - 9 Jul 2020
279317	OutletExpo	https://www.7t.fi/messut-ja-mediat/	17 - 19 Apr 2020
437722	International Conference on Control, Automation, Robotics and Vision Engineering	http://iastem.org/Conference2020/Australia/5/ICCARVE/	8 - 9 Jul 2020
385243	Insurance Conference	https://events.moodys.io/events/insurance-conference-2018	15 - 15 Nov 2019
437735	International Conference on Medical, Biological and Pharmaceutical Sciences	http://iastem.org/Conference2020/Australia/5/ICMBPS/	8 - 9 Jul 2020
246748	San Francisco Fringe Festival	http://www.theexit.org/fringe/	10 - 19 Sep 2020
326027	Astle Park Traction Engine Rally	https://outdoorshows.co.uk/astle-park-traction-engine-rally/	8 - 9 Aug 2020
38105	Expo Nacional Ferretera	https://www.expoferretera.com.mx/es-mx.html	10 - 12 Sep 2020
322389	Wealth Investment Exchange	https://www.exchangeevents.net/WealthInvestmentExchange2019-November/	17 - 17 Nov 2019
119185	International Conference on Foreign  Second Language Acquisition	http://www.icfsla.us.edu.pl/	14 - 16 May 2020
279786	Westchester Toy & Train Show	http://www.westchestertoytrain.com/	17 - 17 Nov 2019
